"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"BB[1,2]",0.208293327717895,0.173647246709732,-0.133716634024886,0.0937372097305167,0.207142858768703,0.323411024239587,0.550403638716784,1.00041682623347,5053,1,0.885733333333333
"BB[2,2]",0.344200746102554,0.256589588238682,-0.162985142158946,0.173056168935699,0.343321654117968,0.513748068866124,0.848158111786828,1.00113601411949,1707,1,0.913066666666667
"BB[3,2]",0.404189029694562,0.237706389741444,-0.054163133127468,0.243429198129192,0.405425192292419,0.5678717601137,0.862604517406779,1.0001240259459,15000,1,0.955866666666667
"BB[4,2]",0.0450904538020986,0.224400981860927,-0.39824362857537,-0.105795768478481,0.0453597211134562,0.198180055748728,0.47326938173565,1.00054300012012,3293,1,0.583533333333333
"BB[5,2]",0.379134027554728,0.171740808139845,0.0426079077480137,0.262975272067907,0.379281560043751,0.494064563354953,0.716755344240893,1.00007477811104,15000,0,0.9846
"BB[6,2]",0.209405431093116,0.173168950580519,-0.134906121249802,0.0951725633446801,0.212068614171611,0.325807937034404,0.546381118747407,1.00025606202062,15000,1,0.885666666666667
"BB[7,2]",0.550316193940522,0.23337546612118,0.102966696780909,0.394473259251953,0.547823857812921,0.704697073595998,1.01454215371305,1.000546872143,4723,0,0.9918
"BB[8,2]",0.318667209176381,0.196291601676161,-0.0636894804814486,0.186700140490958,0.317113554507195,0.449341926532002,0.705698679512251,1.0000659481413,12912,1,0.947733333333333
"BB[9,2]",0.310842364644958,0.255360138565837,-0.187204602885429,0.138546101119398,0.310525914275482,0.481268802778768,0.81733356219754,0.999942483680261,15000,1,0.888066666666667
"BB[10,2]",0.360927528359105,0.243246924903627,-0.123438815290499,0.19987055059472,0.363056535899331,0.523192753986852,0.840172451934969,0.999975368450858,15000,1,0.932466666666667
"BB[11,2]",0.346543273313909,0.22451854157043,-0.0929804108563322,0.194745589079967,0.347522465261315,0.496869684194193,0.788460762713332,0.999980135632749,15000,1,0.937666666666667
"BB[12,2]",0.695543710186509,0.202448041729045,0.306768742254603,0.558636416294607,0.691759285726831,0.831595944917472,1.09732963933502,1.00152525582234,1274,0,0.999866666666667
"BB[13,2]",0.363734608469693,0.25749145960577,-0.144174195397821,0.190770309014713,0.363472315159859,0.539224136940455,0.863505610033374,1.00047851767371,4939,1,0.9204
"BB[14,2]",0.17200909841135,0.199939695509389,-0.227153793462999,0.0391050282895198,0.173451366532832,0.308028115121357,0.560077126810292,1.00020296280194,6685,1,0.8098
"BB[15,2]",0.313767263922525,0.25480352030526,-0.190962456382203,0.142372690640091,0.313360882083169,0.486194809743241,0.807854774714074,1.00041235009256,7604,1,0.8912
"BB[16,2]",0.434285601599174,0.266941537363497,-0.0890435471465519,0.254801950128539,0.43178035584106,0.611409550991672,0.958094184140919,1.00017226644648,8540,1,0.949733333333333
"BB[17,2]",0.14852923926089,0.202834931018194,-0.256235593694638,0.0166272633359529,0.149863122301339,0.285453431182105,0.54194856247418,1.0004781869443,5365,1,0.772333333333333
"BB[18,2]",0.647205036801487,0.200614990689511,0.264301429337868,0.512607622858266,0.64332398500487,0.779673885818621,1.05156567866742,1.000392352416,6075,0,0.999866666666667
"BB[19,2]",0.427781209242092,0.188444830911243,0.0545959275842695,0.304039554056514,0.429426275976441,0.551518346385266,0.799190205740524,1.00002016976192,15000,0,0.987
"BB[20,2]",0.24549548161887,0.243607304384462,-0.235963328183656,0.083062908708557,0.244719403829118,0.410511056396967,0.720944354016661,1.00003236743827,15000,1,0.8448
"BB[21,2]",0.341283727035801,0.16860558287814,0.00580233994710502,0.229803021486697,0.341990376759966,0.454643271295342,0.671548775895617,1.00066042046257,3028,0,0.977333333333333
"BB[22,2]",0.892139232908644,0.210039849919621,0.485537251572542,0.751146268296373,0.889749605219192,1.02950720247562,1.31635420427857,1.0001531343669,9487,0,1
"BB[23,2]",0.337651055048934,0.204827013788695,-0.0643215468377449,0.20189775314978,0.337194579682156,0.472178834630542,0.7411365630644,1.00048398657399,14057,1,0.950466666666667
"BB[24,2]",0.899623237420514,0.210221494978981,0.495539255352209,0.757208993668098,0.895706814015464,1.03922387056784,1.31916768146485,1.00015355380046,11419,0,1
"BB[25,2]",0.268378494338288,0.192140048257636,-0.107304149033191,0.138373398683902,0.269792702259009,0.397829483681091,0.645349927863701,1.00036995418414,5037,1,0.9204
"BB[26,2]",0.505232382814194,0.171722804581749,0.170787124174785,0.389965867806273,0.504942361490256,0.620578814768581,0.841355855816058,1.00011468108717,15000,0,0.998466666666667
"BB[27,2]",0.557175809101505,0.194824696234138,0.172726571751255,0.424888292399113,0.556584231740271,0.688168346868452,0.940146310996421,1.00000576311607,15000,0,0.997133333333333
"BB[28,2]",0.225140766937127,0.243501544353392,-0.251653225058576,0.0633516339212214,0.227527392126043,0.388453527886945,0.697809225519687,1.00045228766455,6711,1,0.824133333333333
"BB[29,2]",0.333448629849979,0.251209865823825,-0.163995108787514,0.166040238489523,0.332709108725032,0.504663674508715,0.814211565012314,1.00014095721255,15000,1,0.908066666666667
"BB[30,2]",0.208129069565309,0.257161208668094,-0.29065612904315,0.0368437649117823,0.209631512129186,0.378806103693023,0.715769265379296,1.00014261893427,15000,1,0.788
"BB[31,2]",0.650262103065484,0.200417558157626,0.271498321959367,0.512849754168008,0.64695722216757,0.783065208539841,1.05049327332779,1.0003872433061,4353,0,0.9994
"BB[32,2]",0.365228825370389,0.247841427378304,-0.126921264679118,0.202014473857715,0.366069173884379,0.530635916437574,0.849302327048943,1.00021005805285,11656,1,0.929466666666667
"BB[33,2]",0.295085363624686,0.201836791425413,-0.0989556901542279,0.159015001800376,0.295878889109229,0.432147343826879,0.690547739351998,0.999993776745701,15000,1,0.930133333333333
"BB[34,2]",0.324329028695085,0.213554432359841,-0.0988411938820003,0.182873203780412,0.325939859787064,0.467010545640767,0.744279731513376,1.00023202450811,15000,1,0.934333333333333
"BB[35,2]",0.393942521445539,0.269113739099428,-0.140755983422034,0.214733197146976,0.391169832917732,0.572404796660033,0.921040483831502,1.0000729866218,15000,1,0.929266666666667
"BB[36,2]",0.438747103493303,0.267839885705583,-0.0907330880585084,0.259499340945702,0.440126234662628,0.621735940872924,0.961706400793954,1.00003646334322,15000,1,0.950733333333333
"BB[37,2]",0.161911833588936,0.267920938376825,-0.378283738239024,-0.0155967471316155,0.165175149780947,0.339701772146358,0.682215710615707,1.00025688740254,5915,1,0.7316
"BB[38,2]",0.346630335406829,0.270294493498394,-0.18843453724057,0.166140133735197,0.352168889324576,0.525992460338213,0.876066367942387,1.00021440351807,7631,1,0.9006
"BB[39,2]",0.386564194559981,0.229682972429668,-0.0675699174238982,0.23044842474181,0.389546668555393,0.542531144477166,0.829011735223377,0.99991666691158,15000,1,0.9528
"BB[40,2]",0.478422045747179,0.26448706100058,-0.0350057244598636,0.30118906049753,0.476487915127814,0.65430624685501,1.00840542271856,1.00010898063151,15000,1,0.966066666666667
"BB[41,2]",0.234912024756919,0.262663258530135,-0.287866925356034,0.0586188041295397,0.235579091745423,0.412281534751547,0.743450071090185,1.00050586873014,3890,1,0.818066666666667
"BB[42,2]",0.433236764765817,0.265913730995648,-0.0883087747568772,0.256965721213661,0.430843346176963,0.611779546141791,0.964327206551391,1.00002750949407,15000,1,0.949533333333333
"BB[43,2]",0.242340998170888,0.258537394339514,-0.263272401299195,0.0693756687414639,0.242546695464785,0.416688186648561,0.748156148080983,1.00012191369441,15000,1,0.825066666666667
"BB[44,2]",0.639635500770683,0.201676091439642,0.253113345458578,0.502727607531316,0.635274422320454,0.773149387388258,1.05197541694704,1.00073742853852,3365,0,0.9998
"BB[45,2]",0.103686290162339,0.251172977915831,-0.392504818454128,-0.0639418641941016,0.105579768168469,0.273339401871652,0.591841693912924,1.0005886932219,3069,1,0.664466666666667
"BB[46,2]",0.661117630246196,0.201622758315255,0.276738308566687,0.522016670594288,0.65699767501483,0.792704322590747,1.07358184241491,1.00056411548988,4451,0,0.9998
"BB[47,2]",0.219476104922889,0.264720560408847,-0.311804350019391,0.0460179209490443,0.22187419636855,0.398985500214746,0.730131567550642,1.00017365880842,7559,1,0.802466666666667
"BB[48,2]",0.448715211763356,0.193209660588948,0.073243150117659,0.317992036601115,0.448570600270084,0.577247368642419,0.827255578476454,1.00018031649072,14290,0,0.9908
"BB[49,2]",0.40883224456461,0.250846254860569,-0.0840004931962201,0.241228548293255,0.40900582739142,0.576083569974935,0.90846319753127,1.00000740249368,15000,1,0.948933333333333
"BB[50,2]",0.25072569510948,0.260068812629123,-0.262218179024555,0.0780923572990916,0.25386536222843,0.428699656160129,0.757094388032789,1.00016148631894,12573,1,0.833333333333333
"BB[51,2]",0.241402586719882,0.24275986890967,-0.242095743293387,0.079988456421117,0.243919225013992,0.406019223767553,0.710700466144595,1.00007553775399,12523,1,0.840733333333333
"BB[52,2]",0.247369447923028,0.255234188825142,-0.255799275825099,0.0759662565786873,0.2502913240393,0.418001660141824,0.749785082636063,1.00017317764319,7813,1,0.834466666666667
"BB[53,2]",0.217179414802414,0.233536545357985,-0.238269272219168,0.0615516985826042,0.218830328015608,0.37376454563825,0.672086836679378,1.00007762034239,15000,1,0.824533333333333
"BB[54,2]",0.243565851420463,0.244842782796251,-0.235942055971259,0.0797617748817108,0.242375997738501,0.40907087087614,0.724167036037009,1.00032026266383,6523,1,0.839066666666667
"BB[55,2]",0.426488668079028,0.262537753859189,-0.0762675005373318,0.25004337282055,0.424611306369346,0.600192132599446,0.949066577215496,1.00005863352263,15000,1,0.949866666666667
"BB[56,2]",0.469443655559492,0.270311346815136,-0.0566118717503464,0.288484714662739,0.468420884464314,0.651024590738398,1.00578430854116,0.999944503906907,15000,1,0.960333333333333
"BB[57,2]",0.222524691641781,0.248271404752129,-0.268976428803869,0.0581996099985188,0.223099416588883,0.389619709840746,0.70091876249743,1.00036345713002,5384,1,0.816933333333333
"BB[58,2]",0.470984832046068,0.260886293492049,-0.0357817843671643,0.294116191904381,0.470036419471472,0.644927547296761,0.990306501979834,0.999977529873229,15000,1,0.965866666666667
"BB[59,2]",0.340727388776705,0.273476000432611,-0.208062361364797,0.159372817696074,0.344664684624716,0.523145459663971,0.87948188096251,1.00010870379816,15000,1,0.8958
"BB[60,2]",0.409832706687208,0.273011315190253,-0.132531932235984,0.230565649221089,0.411675514638354,0.592155056731034,0.940645059438972,1.00024956726611,10261,1,0.934533333333333
"BB[61,2]",0.336263056040669,0.257865515312987,-0.170667646157692,0.162450384537671,0.336292943816433,0.509554005089412,0.837861058162748,1.00015764468785,15000,1,0.902933333333333
"BB[62,2]",0.428039359508509,0.263224143611227,-0.0810397979560273,0.25330860662062,0.425740670616528,0.603318102583331,0.94612957054638,1.00001290481489,15000,1,0.948266666666667
"BB[63,2]",0.439237511727881,0.265655083200378,-0.0825543991699177,0.262556301107422,0.438543855801133,0.614946287253977,0.966764678059288,0.999960052085097,15000,1,0.951466666666667
"BB[64,2]",0.22017794064454,0.203343461603972,-0.187487097552254,0.084389911590894,0.221614429189742,0.358897495617573,0.604580221051055,1.00020875513755,9032,1,0.8608
"BB[65,2]",0.427865887422863,0.264726795612214,-0.0938537623693771,0.254659613554283,0.426742718959934,0.604046463219772,0.952207088585614,1.00019074070241,15000,1,0.946666666666667
"BB[66,2]",0.230611172370705,0.220705892380832,-0.200548617635297,0.0815767166794736,0.231525554059042,0.38002982885298,0.670280282376781,0.999967906160652,15000,1,0.851066666666667
"BB[67,2]",0.342151750597457,0.227516525106354,-0.110465300495312,0.188253105935956,0.346306542824569,0.494875976986911,0.785672902529733,1.00017999374971,15000,1,0.935
"BB[68,2]",0.428311946801079,0.269117464372816,-0.091509368969586,0.249255640994838,0.42688698170069,0.604440519586687,0.962167848694098,1.00002072751749,15000,1,0.945866666666667
"BB[69,2]",0.4371882964977,0.268712394518341,-0.0928726354059917,0.26062074958085,0.437443825905269,0.615469793890029,0.965950405587036,1.00021738378205,15000,1,0.947933333333333
"BB[70,2]",0.194123552111698,0.231744600818222,-0.268462436176371,0.041067189717268,0.198449842195054,0.351606459324384,0.638827619876975,1.00040450049869,4545,1,0.8014
"BB[71,2]",0.213635187952039,0.264000602959684,-0.306291315463757,0.0369564993780831,0.214525945213698,0.391411693469617,0.722143942081243,1.00037504402406,4815,1,0.790466666666667
"BB[72,2]",0.452048556124404,0.233004294637062,-0.00630400651407892,0.294111001387051,0.450102504367315,0.607768173619854,0.914519150343892,0.999990862448582,15000,1,0.9734
"BB[73,2]",0.40450755783989,0.198743041317687,0.0101988440179454,0.272244829688335,0.405323919670078,0.538997864930932,0.790721277964173,1.00002986034277,15000,0,0.978333333333333
"BB[74,2]",0.186391175575166,0.173227718591227,-0.157777684520013,0.0708634368037779,0.185671504844114,0.304017645197085,0.525080220010514,1.00062050352562,3797,1,0.860266666666667
"BB[75,2]",0.21670110638069,0.266516210415917,-0.307287085367704,0.0345941562491288,0.218702076308677,0.395960865543429,0.740083749524782,1.00073168338681,3205,1,0.7912
"BB[76,2]",0.259341485633194,0.244512681244608,-0.217461105721295,0.096626531432541,0.261188391254969,0.42493423510298,0.732480045369056,0.999986202921495,15000,1,0.854133333333333
"BB[77,2]",0.20625874788072,0.252474962843137,-0.291841354938608,0.0371300750004321,0.206364740759782,0.378557937161178,0.695437729171747,1.00048757456539,3530,1,0.7966
"BB[78,2]",0.382865916239567,0.218666151699374,-0.0495604124568232,0.234598766987112,0.384609580677249,0.529078337076403,0.808810035476691,1.00012187742555,15000,1,0.959533333333333
"BB[79,2]",0.203349305653812,0.21800807259782,-0.225769889021878,0.0585450172406628,0.205032151542651,0.348340614443308,0.625422144961425,1.00008657530093,15000,1,0.827066666666667
"BB[80,2]",0.323262088916568,0.250652709449348,-0.171693522797712,0.152106302663915,0.325193606680348,0.492048344213373,0.814397448311343,1.00003325839135,15000,1,0.9002
"BB[81,2]",0.25315370920784,0.167286073470829,-0.0753385811385938,0.138842988103493,0.251758482627055,0.366887382648694,0.579322559339759,1.00007341711827,15000,1,0.936133333333333
"BB[82,2]",0.493237566633503,0.265036477556769,-0.0271948727223185,0.317186317085713,0.492136074348596,0.668942595182707,1.01991919023219,1.0000534353812,15000,1,0.968066666666667
"BB[83,2]",0.147305382650217,0.208252928576282,-0.269668297596445,0.0084814687563626,0.151304917339469,0.289286712693055,0.547319738259098,1.00009439304887,15000,1,0.762666666666667
"BB[84,2]",0.413396633693734,0.257444614237297,-0.0881000154495788,0.240633868690502,0.412616826693474,0.582770711030633,0.927006292394144,1.00069660510521,5638,1,0.947333333333333
"BB[85,2]",0.421823337989284,0.264996162054552,-0.0941278548869718,0.242890814768871,0.420254471153675,0.599897342579842,0.93956840920576,1.00004185212528,15000,1,0.9446
"BB[86,2]",0.464243719919261,0.231908498024268,0.00915915694428243,0.310065335764088,0.466151091578351,0.619073932413734,0.922553913013277,1.00037750629122,4270,0,0.9772
"BB[87,2]",0.25347942275245,0.218035298953259,-0.181348516153509,0.10631981510233,0.25547132079205,0.399398611542909,0.678528858416462,1.00019215682036,10308,1,0.8796
"BB[88,2]",0.472404713257076,0.172278548459028,0.137687552002182,0.354095918221043,0.473138708045336,0.590927246288588,0.80842690209468,1.00021308969288,9410,0,0.997466666666667
"BB[89,2]",0.224656387390552,0.235877447991106,-0.232747293672565,0.0650610412457239,0.225512935557413,0.384774128426006,0.682589959494555,1.00009042556272,15000,1,0.8274
"BB[90,2]",0.138502196940422,0.219473837534592,-0.29904438727857,-0.00691138771082316,0.143096393223648,0.286481724309651,0.557701015865061,1.00049213698419,3894,1,0.741266666666667
"BB[91,2]",0.498928934921662,0.250871827763144,0.0192315365475057,0.328671363831206,0.497030868174699,0.665780054238726,0.990190117036943,1.00001173786663,15000,0,0.979
"BB[92,2]",0.383843071659063,0.26844502302959,-0.142277859643823,0.201850390802515,0.385418053409848,0.562318269398687,0.915647101362686,0.999948736685716,15000,1,0.925
"BB[93,2]",0.335677878780451,0.273174283248198,-0.205796637635524,0.154778569072471,0.33741357223003,0.518124610095095,0.866519646802035,1.00007190492555,15000,1,0.8902
"BB[94,2]",0.140331943662187,0.23922797556409,-0.332087531483764,-0.0173128632867299,0.14065917971979,0.302322443800076,0.605243570660265,0.999914671476442,15000,1,0.726266666666667
"BB[95,2]",0.216292047789959,0.171269548208101,-0.116129530639129,0.0987949828106024,0.216064653522037,0.331658026177388,0.556221740882869,1.00012011306224,9236,1,0.898266666666667
"BB[96,2]",0.159043283714141,0.265186977524089,-0.369565114490085,-0.0190706193168533,0.163234125336037,0.33644231658627,0.676944327401856,1.00042055796985,4400,1,0.729266666666667
"BB[97,2]",0.12139523057534,0.20746510749003,-0.296297979623641,-0.0154758270774907,0.121802820114668,0.262720968329642,0.521041307583767,0.999959364739158,15000,1,0.721866666666667
"BB[98,2]",0.198667453764483,0.214476247324959,-0.226378279930018,0.0560647490533024,0.199121041716365,0.342244241963757,0.62102482615431,1.0002345935346,15000,1,0.828
"BB[99,2]",0.466240795429723,0.208007072745291,0.0616656396391466,0.325175113271851,0.465346043631476,0.60574293949886,0.874054145132251,1.00031627146336,5427,0,0.987533333333333
"BB[100,2]",0.104632015702692,0.233829582405722,-0.36685603824164,-0.0482864264136203,0.107639506927963,0.264016704861036,0.556720269739105,1.0000906688184,12498,1,0.679266666666667
"BB[101,2]",0.408834253065033,0.177759411688278,0.0628142087528237,0.288605172855043,0.408829533889403,0.527813608595966,0.760946512066581,1.00071008122976,2620,0,0.9896
"BB[102,2]",0.282457168227303,0.205245161348825,-0.117015647013653,0.146441078621266,0.281741439424065,0.419874016618589,0.691778819776486,1.0001094458544,12618,1,0.9148
"BB[103,2]",0.457791811812496,0.243470269267203,-0.0248554223699073,0.297631538636756,0.46010204193073,0.619607753625172,0.941282914403534,1.00002416498015,15000,1,0.9684
"BB[104,2]",0.386654672572043,0.265689725960613,-0.135565084121578,0.210925688941154,0.390265329964517,0.561358516132354,0.908090781395772,1.00010221660438,15000,1,0.925933333333333
"BB[105,2]",0.0586872285863002,0.216268405570934,-0.369746183536843,-0.0834310954103451,0.0605823481086981,0.202600464737076,0.476766025407466,1.00027811529649,6486,1,0.609
"BB[106,2]",0.23101601549511,0.171773784050613,-0.110043822916355,0.118766702355021,0.23317089718664,0.345884593795505,0.565327176846244,1.0003346794396,4755,1,0.9098
"BB[107,2]",0.422198770413675,0.262452011434545,-0.0888575897299669,0.24790285280547,0.422299401719288,0.595656053821179,0.943146732680652,0.999969908835757,15000,1,0.9468
"BB[108,2]",0.374244122013272,0.17523516127528,0.0339388627332723,0.256022879483905,0.374128961189003,0.491189443057739,0.717449461721466,1.00018840437219,7237,0,0.983066666666667
"BB[109,2]",0.355900135111941,0.196248308298967,-0.0274059307735254,0.223761632303378,0.355836945308198,0.485947305551379,0.745863234327297,1.00015027411253,15000,1,0.966933333333333
"BB[110,2]",0.552962364998265,0.272508882417819,0.0155951667284942,0.371147072459847,0.550788112769763,0.734881383453304,1.09337719104701,1.00008744672623,15000,0,0.978533333333333
"BB[111,2]",0.343385449842891,0.201097663029682,-0.051125161779674,0.211434986123349,0.345271647160457,0.475625465426816,0.741361905885255,1.00019387727287,15000,1,0.9572
"BB[112,2]",0.103701498072181,0.197063899222059,-0.291449466099186,-0.027113620064964,0.106105726055889,0.238216151447034,0.479277415719263,1.00014447221273,9821,1,0.702133333333333
"BB[113,2]",0.167500589531364,0.256626326467038,-0.347250611058395,-0.000181311572362812,0.167938832346218,0.34023686474362,0.664362438267493,1.00014237684866,8856,1,0.749666666666667
"BB[114,2]",0.631922692235986,0.212369173432449,0.215914970147456,0.490178253424308,0.628178450881348,0.776351205318332,1.04584266378505,1.00010461161792,15000,0,0.998333333333333
"BB[115,2]",0.420548286969385,0.195585313667971,0.0342622003035208,0.288956578809278,0.421300684068674,0.552144333368664,0.807920812746402,1.00022096342822,11041,0,0.984133333333333
"BB[116,2]",0.104796321524529,0.217932040591987,-0.330168536193303,-0.0418542183075187,0.108582623778604,0.248995912085921,0.531559671114377,1.00028534988055,7682,1,0.687733333333333
"BB[117,2]",0.380138885997741,0.23721023042227,-0.0856220128270441,0.223227675428704,0.377709105991988,0.539327883361198,0.849760500442716,1.00023586950442,14419,1,0.9466
"BB[118,2]",0.274336293601963,0.199957051322715,-0.119902417518842,0.140804031420078,0.27369278448223,0.411394092744372,0.666465389506439,1.00042571783525,7164,1,0.9148
"BB[119,2]",0.377405905723588,0.208735573358222,-0.0366398010542343,0.237957791344224,0.378537406451262,0.516309577012756,0.789674371624291,1.00007782075765,15000,1,0.9642
"BB[120,2]",0.332687473208855,0.204435710289274,-0.065211602380823,0.194637220957535,0.330479749651947,0.468766792272615,0.73362452185141,1.00034090693203,11600,1,0.9496
"BB[121,2]",0.487720373061936,0.244773773930682,0.0163611758563948,0.322311150987911,0.485733542916859,0.648830023700652,0.984093648805923,1.00053767952597,5544,0,0.978333333333333
"BB[122,2]",0.146638404271421,0.196593381087498,-0.246649190302394,0.0177184533617662,0.148135831208284,0.278459962756406,0.532424464028935,0.999947787758121,15000,1,0.775666666666667
"BB[123,2]",0.472344039822293,0.235727114875297,0.0120862978969327,0.315477103277705,0.473267957910186,0.63236613157613,0.931978730766164,1.00042840141858,6041,0,0.977933333333333
"BB[124,2]",0.440016976568111,0.213091670471682,0.0229591467352329,0.297264934992113,0.440081551085105,0.584330418525249,0.855132690545232,1.00007070096195,15000,0,0.980066666666667
"BB[125,2]",0.101824459952385,0.199598968205184,-0.287811990024788,-0.0319730769645794,0.102055826843486,0.235787536549099,0.494401654066748,1.00026029238874,8191,1,0.698266666666667
"BB[126,2]",0.251106844823731,0.241978384635452,-0.218524409898249,0.0878292032668641,0.250734672858487,0.411042058951328,0.72975829883706,1.00010912832394,15000,1,0.847666666666667
"BB[127,2]",0.590555345401562,0.19024218338864,0.231504671591213,0.461234849052632,0.587867294975479,0.718041249454837,0.971360284367203,1.00026663802432,6788,0,0.999266666666667
"BB[128,2]",0.568186504918166,0.230652988378073,0.122931549847117,0.410562510198016,0.56677128326563,0.72296839014955,1.02331398886292,1.00020154647504,8436,0,0.994466666666667
"BB[129,2]",0.482410888793623,0.218103103351137,0.0607494214988875,0.337123360292781,0.480230447993861,0.628631791913979,0.912604707953564,1.0002793890048,14735,0,0.986733333333333
"BB[130,2]",0.356039671916979,0.243407229523596,-0.120012404430474,0.193859128063427,0.353721986979103,0.520660642603994,0.833619289790851,1.00013959912425,15000,1,0.929733333333333
"BB[131,2]",0.520097387337531,0.23542245677434,0.0564661957808463,0.361275276110349,0.521319329961866,0.682041944571162,0.97302452653192,1.00007511243079,15000,0,0.987133333333333
"BB[132,2]",0.438187163137981,0.267516295161167,-0.0779720876728275,0.257058654747816,0.434755446398864,0.617998986372013,0.9658435153674,1.00013585839558,15000,1,0.951466666666667
"BB[133,2]",0.297728062830114,0.235661495489324,-0.165619066121029,0.138940434053634,0.296404520465951,0.457986734483672,0.763381509961862,1.00000831856402,15000,1,0.8964
"BB[134,2]",0.33617502176294,0.275914802527025,-0.209111066741377,0.153638030325926,0.33867769642819,0.517497005901379,0.883038856715725,1.00055558293515,15000,1,0.890133333333333
"BB[135,2]",0.293189035426162,0.248010289787678,-0.191881977275589,0.126781016041216,0.293567543834955,0.458687851938955,0.777715839594355,1.00041505477042,5263,1,0.883333333333333
"BB[136,2]",0.467646539896691,0.207673498078007,0.0648807689779852,0.32759799511566,0.466012059044531,0.605297918738814,0.875738734259036,1.00038019505796,4236,0,0.989066666666667
"BB[137,2]",0.258134065530253,0.216898591129353,-0.167770990360452,0.113476793183633,0.252958232681469,0.401352242918203,0.692451005130999,1.00013291571029,15000,1,0.886933333333333
"BB[138,2]",0.333241956061828,0.20583045514065,-0.073431346219734,0.193231514110426,0.333731368337983,0.473134563966875,0.736375260375212,1.00021872761979,12846,1,0.947866666666667
"BB[139,2]",0.427571153599229,0.206151998676291,0.0276949298175187,0.289168401049093,0.42646887661732,0.564308372308887,0.836795997178593,1.00000959557711,15000,0,0.9812
"BB[140,2]",0.433019149587432,0.260003838539481,-0.0786936021104911,0.259018608583552,0.433925160663332,0.606712918771804,0.947194968763493,1.00031339215722,9584,1,0.952133333333333
"BB[141,2]",0.470456469078753,0.23961557252931,-0.00383134113919634,0.310330014687915,0.471207350421504,0.63188478398355,0.936921196668296,0.99992257164763,15000,1,0.974133333333333
"BB[142,2]",0.501052864455477,0.247272476672856,0.0270818071449513,0.335561151411492,0.4956743988362,0.667744706118149,0.990231754582289,1.00050647346053,4737,0,0.9798
"BB[143,2]",0.414669734908199,0.192345381546618,0.0343079398204621,0.286685046446225,0.416793243921151,0.542683167945936,0.786237223870675,0.999911944416036,15000,0,0.982533333333333
"BB[144,2]",0.0572428364068329,0.200148040741347,-0.343783707605397,-0.0749839109435967,0.0579963819080448,0.189664917113675,0.45165649618188,1.000016472471,15000,1,0.617733333333333
"BB[145,2]",0.385739913627835,0.215581036632157,-0.0367046814040604,0.241962761668528,0.38504524149463,0.528840239571116,0.810729767751512,1.00023295165095,7700,1,0.962733333333333
"BB[146,2]",0.0740287202149918,0.192917889581485,-0.307987055153916,-0.0557358035953984,0.074769194273568,0.203769865575286,0.448106766926119,1.00009890416401,15000,1,0.6542
"BB[147,2]",0.511455761283608,0.269932492089635,-0.0112144811390808,0.327526637473223,0.511962802759422,0.691473599761848,1.04407226161596,1.0001561180658,8112,1,0.9726
"BB[148,2]",0.417971042803113,0.213177399481997,0.00199658181534463,0.273594909469491,0.415097107000822,0.560004631470299,0.844069894830146,1.00041972757866,7644,0,0.975533333333333
"BB[149,2]",0.325489537808778,0.265087662995451,-0.195863942494568,0.14757938409543,0.326371279819072,0.500491577295235,0.849800569726213,1.00018379576141,11562,1,0.890533333333333
"BB[150,2]",0.170281159865991,0.206045526880191,-0.240562372771346,0.0327403486706976,0.170108888427327,0.307901006322691,0.575519331031145,1.00013738470224,15000,1,0.798066666666667
"BB[151,2]",0.323665153811867,0.208547243705826,-0.0852905372537194,0.185325621022407,0.322251933432668,0.462801375503996,0.731157522150681,1.00010066091346,15000,1,0.940933333333333
"BB[152,2]",0.479358414731954,0.228192808331995,0.0297018735499594,0.325407975357008,0.477950632692878,0.631283596841831,0.928950365691431,1.00011359892489,15000,0,0.981733333333333
"BB[153,2]",0.310576939583452,0.258368915993956,-0.198714004904011,0.137696323510782,0.312527470615654,0.48266397440179,0.816517811995972,1.00006205491294,15000,1,0.887066666666667
"BB[154,2]",0.294379008132659,0.22255825708437,-0.146822688948703,0.143082300898796,0.296840029209977,0.446765977603401,0.720201656691336,0.99998507929948,15000,1,0.903933333333333
"BB[155,2]",0.209312410322306,0.212525296480701,-0.205858216081154,0.0642496808734742,0.209580272518139,0.355742300727537,0.623734513805593,1.0003565755595,5384,1,0.836533333333333
"BB[156,2]",0.278043613751522,0.206875505293891,-0.123882620704417,0.139277995628874,0.278679457674943,0.41677580754987,0.683878023018092,1.00005489415084,15000,1,0.909666666666667
"BB[157,2]",0.297624629315532,0.240851180459904,-0.175886118010216,0.13748955548146,0.297530624088073,0.458400606731219,0.768242389913473,0.99994285051171,15000,1,0.8936
"BB[158,2]",0.295106837104953,0.259647016880089,-0.220038300583474,0.122504660384659,0.295003678599526,0.475131262072113,0.797298958523538,1.00021617101524,7484,1,0.873266666666667
"BB[159,2]",0.493790056266103,0.174817101536142,0.151278317444243,0.376814614111626,0.493100926147267,0.611233984114592,0.841918708588899,1.00014865280053,15000,0,0.9976
"BB[160,2]",0.226297558260017,0.253549601039387,-0.277247220027047,0.0557878986868776,0.229446049584523,0.399006189573396,0.711580744575241,0.999994838062055,15000,1,0.815466666666667
"BB[161,2]",0.104011103608542,0.236418126758899,-0.368971960585585,-0.0550430495822237,0.105998340297874,0.26775695073469,0.557171317888839,1.00029300938326,9604,1,0.6754
